"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","596","test_login[chromium]","test","Mon Feb 03 02:11:45 GMT 2025","passed","Mon Feb 03 02:11:46 GMT 2025","","test_first","",""
"description of test","1054","test_login[webkit]","test","Mon Feb 03 02:11:52 GMT 2025","passed","Mon Feb 03 02:11:53 GMT 2025","","test_first","",""
"description of test","616","test_login[firefox]","test","Mon Feb 03 02:11:48 GMT 2025","passed","Mon Feb 03 02:11:48 GMT 2025","","test_first","",""
