"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","989","test_login[webkit]","test","Sun Dec 14 03:40:59 UTC 2025","passed","Sun Dec 14 03:41:00 UTC 2025","","test_first","",""
"description of test","704","test_login[firefox]","test","Sun Dec 14 03:40:50 UTC 2025","passed","Sun Dec 14 03:40:51 UTC 2025","","test_first","",""
"description of test","466","test_login[chromium]","test","Sun Dec 14 03:40:48 UTC 2025","passed","Sun Dec 14 03:40:48 UTC 2025","","test_first","",""
