"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","766","test_login[firefox]","test","2026-07-06","passed","2026-07-06","","test_first","",""
"description of test","1051","test_login[webkit]","test","2026-07-06","passed","2026-07-06","","test_first","",""
"description of test","417","test_login[chromium]","test","2026-07-06","passed","2026-07-06","","test_first","",""
