"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","665","test_login[firefox]","test","Sun Apr 06 02:27:23 GMT 2025","passed","Sun Apr 06 02:27:24 GMT 2025","","test_first","",""
"description of test","355","test_login[chromium]","test","Sun Apr 06 02:27:22 GMT 2025","passed","Sun Apr 06 02:27:22 GMT 2025","","test_first","",""
"description of test","3298","test_login[webkit]","test","Sun Apr 06 02:27:28 GMT 2025","passed","Sun Apr 06 02:27:32 GMT 2025","","test_first","",""
