"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","357","test_login[chromium]","test","Mon Jun 16 03:19:08 GMT 2025","passed","Mon Jun 16 03:19:08 GMT 2025","","test_first","",""
"description of test","609","test_login[webkit]","test","Mon Jun 16 03:19:12 GMT 2025","passed","Mon Jun 16 03:19:13 GMT 2025","","test_first","",""
"description of test","745","test_login[firefox]","test","Mon Jun 16 03:19:10 GMT 2025","passed","Mon Jun 16 03:19:10 GMT 2025","","test_first","",""
