"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","2272","test_login[webkit]","test","Sat Jan 04 02:11:26 GMT 2025","passed","Sat Jan 04 02:11:28 GMT 2025","","test_first","",""
"description of test","776","test_login[chromium]","test","Sat Jan 04 02:11:19 GMT 2025","passed","Sat Jan 04 02:11:20 GMT 2025","","test_first","",""
"description of test","682","test_login[firefox]","test","Sat Jan 04 02:11:22 GMT 2025","passed","Sat Jan 04 02:11:23 GMT 2025","","test_first","",""
