"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","1788","test_login[webkit]","test","Fri Oct 03 02:58:41 UTC 2025","passed","Fri Oct 03 02:58:43 UTC 2025","","test_first","",""
"description of test","507","test_login[chromium]","test","Fri Oct 03 02:58:31 UTC 2025","passed","Fri Oct 03 02:58:31 UTC 2025","","test_first","",""
"description of test","733","test_login[firefox]","test","Fri Oct 03 02:58:33 UTC 2025","passed","Fri Oct 03 02:58:34 UTC 2025","","test_first","",""
