"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","1116","test_login[webkit]","test","Thu Mar 06 02:19:03 GMT 2025","passed","Thu Mar 06 02:19:04 GMT 2025","","test_first","",""
"description of test","580","test_login[chromium]","test","Thu Mar 06 02:18:53 GMT 2025","passed","Thu Mar 06 02:18:54 GMT 2025","","test_first","",""
"description of test","711","test_login[firefox]","test","Thu Mar 06 02:18:58 GMT 2025","passed","Thu Mar 06 02:18:59 GMT 2025","","test_first","",""
