"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","767","test_login[firefox]","test","Thu Mar 20 02:20:43 GMT 2025","passed","Thu Mar 20 02:20:43 GMT 2025","","test_first","",""
"description of test","976","test_login[webkit]","test","Thu Mar 20 02:20:49 GMT 2025","passed","Thu Mar 20 02:20:50 GMT 2025","","test_first","",""
"description of test","447","test_login[chromium]","test","Thu Mar 20 02:20:41 GMT 2025","passed","Thu Mar 20 02:20:41 GMT 2025","","test_first","",""
