"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","1840","test_login[webkit]","test","Tue Jul 22 03:28:14 GMT 2025","passed","Tue Jul 22 03:28:16 GMT 2025","","test_first","",""
"description of test","909","test_login[chromium]","test","Tue Jul 22 03:28:07 GMT 2025","passed","Tue Jul 22 03:28:08 GMT 2025","","test_first","",""
"description of test","736","test_login[firefox]","test","Tue Jul 22 03:28:09 GMT 2025","passed","Tue Jul 22 03:28:10 GMT 2025","","test_first","",""
