"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","392","test_login[chromium]","test","Mon Jan 20 02:12:25 GMT 2025","passed","Mon Jan 20 02:12:25 GMT 2025","","test_first","",""
"description of test","1590","test_login[webkit]","test","Mon Jan 20 02:12:29 GMT 2025","passed","Mon Jan 20 02:12:30 GMT 2025","","test_first","",""
"description of test","660","test_login[firefox]","test","Mon Jan 20 02:12:27 GMT 2025","passed","Mon Jan 20 02:12:27 GMT 2025","","test_first","",""
