"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","2000","test_login[webkit]","test","Wed Mar 19 02:22:09 GMT 2025","passed","Wed Mar 19 02:22:11 GMT 2025","","test_first","",""
"description of test","496","test_login[chromium]","test","Wed Mar 19 02:21:58 GMT 2025","passed","Wed Mar 19 02:21:59 GMT 2025","","test_first","",""
"description of test","641","test_login[firefox]","test","Wed Mar 19 02:22:00 GMT 2025","passed","Wed Mar 19 02:22:01 GMT 2025","","test_first","",""
