"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","751","test_login[firefox]","test","Wed Oct 01 03:15:48 UTC 2025","passed","Wed Oct 01 03:15:49 UTC 2025","","test_first","",""
"description of test","847","test_login[chromium]","test","Wed Oct 01 03:15:46 UTC 2025","passed","Wed Oct 01 03:15:46 UTC 2025","","test_first","",""
"description of test","1428","test_login[webkit]","test","Wed Oct 01 03:15:55 UTC 2025","passed","Wed Oct 01 03:15:56 UTC 2025","","test_first","",""
