"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","1254","test_login[webkit]","test","Tue Apr 08 02:23:39 GMT 2025","passed","Tue Apr 08 02:23:41 GMT 2025","","test_first","",""
"description of test","675","test_login[firefox]","test","Tue Apr 08 02:23:34 GMT 2025","passed","Tue Apr 08 02:23:35 GMT 2025","","test_first","",""
"description of test","413","test_login[chromium]","test","Tue Apr 08 02:23:33 GMT 2025","passed","Tue Apr 08 02:23:33 GMT 2025","","test_first","",""
