"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","1236","test_login[webkit]","test","Fri Feb 06 04:18:08 UTC 2026","passed","Fri Feb 06 04:18:09 UTC 2026","","test_first","",""
"description of test","705","test_login[firefox]","test","Fri Feb 06 04:18:02 UTC 2026","passed","Fri Feb 06 04:18:03 UTC 2026","","test_first","",""
"description of test","467","test_login[chromium]","test","Fri Feb 06 04:18:00 UTC 2026","passed","Fri Feb 06 04:18:01 UTC 2026","","test_first","",""
