"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","634","test_login[firefox]","test","Mon Mar 24 02:25:45 GMT 2025","passed","Mon Mar 24 02:25:45 GMT 2025","","test_first","",""
"description of test","568","test_login[webkit]","test","Mon Mar 24 02:25:49 GMT 2025","passed","Mon Mar 24 02:25:49 GMT 2025","","test_first","",""
"description of test","432","test_login[chromium]","test","Mon Mar 24 02:25:43 GMT 2025","passed","Mon Mar 24 02:25:43 GMT 2025","","test_first","",""
