"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","716","test_login[firefox]","test","Mon Jun 09 03:19:31 GMT 2025","passed","Mon Jun 09 03:19:31 GMT 2025","","test_first","",""
"description of test","466","test_login[chromium]","test","Mon Jun 09 03:19:29 GMT 2025","passed","Mon Jun 09 03:19:29 GMT 2025","","test_first","",""
"description of test","795","test_login[webkit]","test","Mon Jun 09 03:19:33 GMT 2025","passed","Mon Jun 09 03:19:34 GMT 2025","","test_first","",""
