"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","730","test_login[firefox]","test","Sun Mar 30 02:29:16 GMT 2025","passed","Sun Mar 30 02:29:17 GMT 2025","","test_first","",""
"description of test","1069","test_login[webkit]","test","Sun Mar 30 02:29:21 GMT 2025","passed","Sun Mar 30 02:29:22 GMT 2025","","test_first","",""
"description of test","424","test_login[chromium]","test","Sun Mar 30 02:29:15 GMT 2025","passed","Sun Mar 30 02:29:15 GMT 2025","","test_first","",""
