"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","378","test_login[chromium]","test","Sat Mar 22 02:18:27 GMT 2025","passed","Sat Mar 22 02:18:27 GMT 2025","","test_first","",""
"description of test","1702","test_login[webkit]","test","Sat Mar 22 02:18:36 GMT 2025","passed","Sat Mar 22 02:18:38 GMT 2025","","test_first","",""
"description of test","678","test_login[firefox]","test","Sat Mar 22 02:18:29 GMT 2025","passed","Sat Mar 22 02:18:30 GMT 2025","","test_first","",""
