"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","1206","test_login[webkit]","test","Fri Apr 04 02:22:45 GMT 2025","passed","Fri Apr 04 02:22:46 GMT 2025","","test_first","",""
"description of test","638","test_login[firefox]","test","Fri Apr 04 02:22:40 GMT 2025","passed","Fri Apr 04 02:22:40 GMT 2025","","test_first","",""
"description of test","449","test_login[chromium]","test","Fri Apr 04 02:22:38 GMT 2025","passed","Fri Apr 04 02:22:38 GMT 2025","","test_first","",""
