"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","555","test_login[webkit]","test","Fri May 16 03:10:02 GMT 2025","passed","Fri May 16 03:10:03 GMT 2025","","test_first","",""
"description of test","403","test_login[chromium]","test","Fri May 16 03:09:58 GMT 2025","passed","Fri May 16 03:09:58 GMT 2025","","test_first","",""
"description of test","652","test_login[firefox]","test","Fri May 16 03:09:59 GMT 2025","passed","Fri May 16 03:10:00 GMT 2025","","test_first","",""
