"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","712","test_login[firefox]","test","Thu Nov 06 03:16:34 UTC 2025","passed","Thu Nov 06 03:16:35 UTC 2025","","test_first","",""
"description of test","1106","test_login[webkit]","test","Thu Nov 06 03:16:47 UTC 2025","passed","Thu Nov 06 03:16:48 UTC 2025","","test_first","",""
"description of test","479","test_login[chromium]","test","Thu Nov 06 03:16:32 UTC 2025","passed","Thu Nov 06 03:16:33 UTC 2025","","test_first","",""
