"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","827","test_login[firefox]","test","Thu Sep 25 03:02:44 UTC 2025","passed","Thu Sep 25 03:02:45 UTC 2025","","test_first","",""
"description of test","555","test_login[chromium]","test","Thu Sep 25 03:02:42 UTC 2025","passed","Thu Sep 25 03:02:43 UTC 2025","","test_first","",""
"description of test","1316","test_login[webkit]","test","Thu Sep 25 03:02:53 UTC 2025","passed","Thu Sep 25 03:02:54 UTC 2025","","test_first","",""
