"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","626","test_login[firefox]","test","Fri Feb 20 04:18:38 UTC 2026","passed","Fri Feb 20 04:18:38 UTC 2026","","test_first","",""
"description of test","705","test_login[webkit]","test","Fri Feb 20 04:18:44 UTC 2026","passed","Fri Feb 20 04:18:44 UTC 2026","","test_first","",""
"description of test","441","test_login[chromium]","test","Fri Feb 20 04:18:36 UTC 2026","passed","Fri Feb 20 04:18:36 UTC 2026","","test_first","",""
