"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","359","test_login[chromium]","test","Tue Mar 11 02:20:08 GMT 2025","passed","Tue Mar 11 02:20:08 GMT 2025","","test_first","",""
"description of test","781","test_login[firefox]","test","Tue Mar 11 02:20:10 GMT 2025","passed","Tue Mar 11 02:20:11 GMT 2025","","test_first","",""
"description of test","864","test_login[webkit]","test","Tue Mar 11 02:20:16 GMT 2025","passed","Tue Mar 11 02:20:17 GMT 2025","","test_first","",""
