"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","899","test_login[webkit]","test","Fri Feb 28 02:18:16 GMT 2025","passed","Fri Feb 28 02:18:17 GMT 2025","","test_first","",""
"description of test","448","test_login[chromium]","test","Fri Feb 28 02:18:09 GMT 2025","passed","Fri Feb 28 02:18:10 GMT 2025","","test_first","",""
"description of test","718","test_login[firefox]","test","Fri Feb 28 02:18:11 GMT 2025","passed","Fri Feb 28 02:18:12 GMT 2025","","test_first","",""
