"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","720","test_login[firefox]","test","Fri Jun 27 03:17:20 GMT 2025","passed","Fri Jun 27 03:17:21 GMT 2025","","test_first","",""
"description of test","1166","test_login[webkit]","test","Fri Jun 27 03:17:24 GMT 2025","passed","Fri Jun 27 03:17:26 GMT 2025","","test_first","",""
"description of test","625","test_login[chromium]","test","Fri Jun 27 03:17:18 GMT 2025","passed","Fri Jun 27 03:17:19 GMT 2025","","test_first","",""
