"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","2658","test_login[webkit]","test","Tue Jan 14 02:09:47 GMT 2025","passed","Tue Jan 14 02:09:50 GMT 2025","","test_first","",""
"description of test","742","test_login[firefox]","test","Tue Jan 14 02:09:37 GMT 2025","passed","Tue Jan 14 02:09:38 GMT 2025","","test_first","",""
"description of test","511","test_login[chromium]","test","Tue Jan 14 02:09:35 GMT 2025","passed","Tue Jan 14 02:09:36 GMT 2025","","test_first","",""
