"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","750","test_login[firefox]","test","Sun Mar 02 02:21:28 GMT 2025","passed","Sun Mar 02 02:21:29 GMT 2025","","test_first","",""
"description of test","573","test_login[webkit]","test","Sun Mar 02 02:21:33 GMT 2025","passed","Sun Mar 02 02:21:34 GMT 2025","","test_first","",""
"description of test","510","test_login[chromium]","test","Sun Mar 02 02:21:26 GMT 2025","passed","Sun Mar 02 02:21:27 GMT 2025","","test_first","",""
