"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","770","test_login[firefox]","test","Mon Jun 02 03:19:51 GMT 2025","passed","Mon Jun 02 03:19:52 GMT 2025","","test_first","",""
"description of test","1449","test_login[webkit]","test","Mon Jun 02 03:19:56 GMT 2025","passed","Mon Jun 02 03:19:58 GMT 2025","","test_first","",""
"description of test","650","test_login[chromium]","test","Mon Jun 02 03:19:49 GMT 2025","passed","Mon Jun 02 03:19:49 GMT 2025","","test_first","",""
