"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","796","test_login[firefox]","test","Tue Sep 23 03:01:09 UTC 2025","passed","Tue Sep 23 03:01:10 UTC 2025","","test_first","",""
"description of test","591","test_login[chromium]","test","Tue Sep 23 03:01:07 UTC 2025","passed","Tue Sep 23 03:01:08 UTC 2025","","test_first","",""
"description of test","1845","test_login[webkit]","test","Tue Sep 23 03:01:19 UTC 2025","passed","Tue Sep 23 03:01:21 UTC 2025","","test_first","",""
