"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","599","test_login[firefox]","test","Mon Jan 26 03:59:25 UTC 2026","passed","Mon Jan 26 03:59:26 UTC 2026","","test_first","",""
"description of test","1163","test_login[webkit]","test","Mon Jan 26 03:59:32 UTC 2026","passed","Mon Jan 26 03:59:33 UTC 2026","","test_first","",""
"description of test","482","test_login[chromium]","test","Mon Jan 26 03:59:23 UTC 2026","passed","Mon Jan 26 03:59:24 UTC 2026","","test_first","",""
