"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","806","test_login[firefox]","test","Fri Dec 12 03:25:59 UTC 2025","passed","Fri Dec 12 03:26:00 UTC 2025","","test_first","",""
"description of test","558","test_login[chromium]","test","Fri Dec 12 03:25:57 UTC 2025","passed","Fri Dec 12 03:25:58 UTC 2025","","test_first","",""
"description of test","1042","test_login[webkit]","test","Fri Dec 12 03:26:04 UTC 2025","passed","Fri Dec 12 03:26:05 UTC 2025","","test_first","",""
