"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","465","test_login[chromium]","test","Tue Feb 11 02:14:33 GMT 2025","passed","Tue Feb 11 02:14:34 GMT 2025","","test_first","",""
"description of test","1108","test_login[webkit]","test","Tue Feb 11 02:14:41 GMT 2025","passed","Tue Feb 11 02:14:42 GMT 2025","","test_first","",""
"description of test","766","test_login[firefox]","test","Tue Feb 11 02:14:38 GMT 2025","passed","Tue Feb 11 02:14:39 GMT 2025","","test_first","",""
