"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","716","test_login[firefox]","test","Fri Jan 10 02:17:11 GMT 2025","passed","Fri Jan 10 02:17:12 GMT 2025","","test_first","",""
"description of test","750","test_login[webkit]","test","Fri Jan 10 02:17:14 GMT 2025","passed","Fri Jan 10 02:17:14 GMT 2025","","test_first","",""
"description of test","437","test_login[chromium]","test","Fri Jan 10 02:17:10 GMT 2025","passed","Fri Jan 10 02:17:10 GMT 2025","","test_first","",""
