"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","723","test_login[firefox]","test","Fri Nov 14 03:15:27 UTC 2025","passed","Fri Nov 14 03:15:28 UTC 2025","","test_first","",""
"description of test","413","test_login[chromium]","test","Fri Nov 14 03:15:25 UTC 2025","passed","Fri Nov 14 03:15:26 UTC 2025","","test_first","",""
"description of test","1100","test_login[webkit]","test","Fri Nov 14 03:15:34 UTC 2025","passed","Fri Nov 14 03:15:35 UTC 2025","","test_first","",""
