"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","576","test_login[chromium]","test","Sun Sep 14 03:05:03 UTC 2025","passed","Sun Sep 14 03:05:04 UTC 2025","","test_first","",""
"description of test","775","test_login[firefox]","test","Sun Sep 14 03:05:06 UTC 2025","passed","Sun Sep 14 03:05:06 UTC 2025","","test_first","",""
"description of test","1165","test_login[webkit]","test","Sun Sep 14 03:05:12 UTC 2025","passed","Sun Sep 14 03:05:13 UTC 2025","","test_first","",""
