"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","358","test_login[chromium]","test","Fri Jan 17 02:10:00 GMT 2025","passed","Fri Jan 17 02:10:00 GMT 2025","","test_first","",""
"description of test","667","test_login[firefox]","test","Fri Jan 17 02:10:03 GMT 2025","passed","Fri Jan 17 02:10:04 GMT 2025","","test_first","",""
"description of test","1662","test_login[webkit]","test","Fri Jan 17 02:10:06 GMT 2025","passed","Fri Jan 17 02:10:07 GMT 2025","","test_first","",""
