"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","490","test_login[chromium]","test","Mon May 19 03:15:27 GMT 2025","passed","Mon May 19 03:15:28 GMT 2025","","test_first","",""
"description of test","761","test_login[webkit]","test","Mon May 19 03:15:31 GMT 2025","passed","Mon May 19 03:15:32 GMT 2025","","test_first","",""
"description of test","704","test_login[firefox]","test","Mon May 19 03:15:29 GMT 2025","passed","Mon May 19 03:15:30 GMT 2025","","test_first","",""
