"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","808","test_login[webkit]","test","Thu May 28 06:15:15 UTC 2026","passed","Thu May 28 06:15:16 UTC 2026","","test_first","",""
"description of test","550","test_login[chromium]","test","Thu May 28 06:15:08 UTC 2026","passed","Thu May 28 06:15:08 UTC 2026","","test_first","",""
"description of test","749","test_login[firefox]","test","Thu May 28 06:15:10 UTC 2026","passed","Thu May 28 06:15:11 UTC 2026","","test_first","",""
