"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","656","test_login[webkit]","test","Thu Apr 03 02:23:41 GMT 2025","passed","Thu Apr 03 02:23:42 GMT 2025","","test_first","",""
"description of test","368","test_login[chromium]","test","Thu Apr 03 02:23:32 GMT 2025","passed","Thu Apr 03 02:23:33 GMT 2025","","test_first","",""
"description of test","732","test_login[firefox]","test","Thu Apr 03 02:23:34 GMT 2025","passed","Thu Apr 03 02:23:35 GMT 2025","","test_first","",""
