"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","455","test_login[chromium]","test","Fri May 02 03:05:23 GMT 2025","passed","Fri May 02 03:05:24 GMT 2025","","test_first","",""
"description of test","1483","test_login[webkit]","test","Fri May 02 03:05:28 GMT 2025","passed","Fri May 02 03:05:30 GMT 2025","","test_first","",""
"description of test","723","test_login[firefox]","test","Fri May 02 03:05:25 GMT 2025","passed","Fri May 02 03:05:26 GMT 2025","","test_first","",""
