"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","728","test_login[firefox]","test","2026-07-20","passed","2026-07-20","","test_first","",""
"description of test","914","test_login[webkit]","test","2026-07-20","passed","2026-07-20","","test_first","",""
"description of test","456","test_login[chromium]","test","2026-07-20","passed","2026-07-20","","test_first","",""
