"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","818","test_login[webkit]","test","Thu Feb 06 02:13:48 GMT 2025","passed","Thu Feb 06 02:13:49 GMT 2025","","test_first","",""
"description of test","672","test_login[firefox]","test","Thu Feb 06 02:13:45 GMT 2025","passed","Thu Feb 06 02:13:46 GMT 2025","","test_first","",""
"description of test","585","test_login[chromium]","test","Thu Feb 06 02:13:41 GMT 2025","passed","Thu Feb 06 02:13:42 GMT 2025","","test_first","",""
