"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"description of test","5289","test_login[chromium]","test","Thu Aug 21 03:04:00 UTC 2025","passed","Thu Aug 21 03:04:05 UTC 2025","","test_first","",""
"description of test","1367","test_login[webkit]","test","Thu Aug 21 03:04:15 UTC 2025","passed","Thu Aug 21 03:04:16 UTC 2025","","test_first","",""
"description of test","710","test_login[firefox]","test","Thu Aug 21 03:04:07 UTC 2025","passed","Thu Aug 21 03:04:08 UTC 2025","","test_first","",""
